order_ID,prod_ID,quantity
116,450,7
6440,9241,8
4053,5542,2
553,3095,6
4156,1215,7
6,8499,6
6528,6711,4
3261,6165,10
3416,3832,5
4267,3994,8
4806,7209,10
3530,6765,1
1527,1052,5
2256,4846,9
4321,4436,3
1547,3307,5
6224,1565,7
421,8035,9
6317,19,7
801,3169,5
2060,7964,2
5708,7154,6
3288,2982,1
3040,1887,4
4844,3944,7
6536,1042,1
5083,6975,10
6772,8794,3
5112,1886,6
5263,736,9
5046,3085,7
3575,700,2
4586,6382,10
1324,3373,5
2547,2865,7
739,682,8
1536,8905,7
1633,773,6
1766,2154,4
1018,1225,7
6999,8230,3
4011,1035,5
6921,3192,3
4718,6069,1
5876,3833,2
4138,2678,9
1186,5456,8
5468,8109,6
3358,4269,10
5402,5135,8
6213,5230,9
5201,1741,7
2682,1270,9
2348,4240,5
6728,9115,6
707,1273,10
3983,8901,7
5481,5966,10
3696,5158,8
6916,9538,8
6510,9981,9
3010,7308,5
6956,3465,2
6199,151,7
1056,9886,6
3034,4862,10
2506,2674,8
3337,8025,1
4487,3135,7
6579,125,2
2051,6699,6
5829,794,5
6945,9726,9
503,268,5
6614,4800,1
1923,9421,4
5655,6597,6
3052,5860,1
1681,27,5
920,4074,6
1674,4828,10
6132,4599,10
3761,3919,5
3829,7025,2
3693,4825,10
6829,623,2
4586,279,6
4026,3776,7
602,2211,3
1694,7284,3
5372,7839,10
1450,277,8
6526,7459,4
680,605,8
4173,6994,7
3061,1958,8
3831,603,2
920,5101,6
3599,5919,8
5250,308,5
6358,4340,3
5348,2245,9
1328,3529,1
6756,4690,3
355,5379,1
4103,9755,5
5830,1056,1
5258,6179,5
2832,4150,4
1041,5950,3
2615,9466,7
1469,6973,6
1090,7404,10
8,242,2
2793,483,7
4343,8726,4
781,8774,2
502,3288,5
6627,6748,6
554,616,3
2644,6452,3
1372,8018,4
3405,4498,6
4641,7629,10
3908,6674,9
1982,6774,5
4956,5664,7
4755,8467,10
3787,964,4
3397,8041,10
1857,6367,7
4426,3035,3
1859,6377,3
4759,5266,7
4940,3553,9
473,5650,6
4702,2296,7
5975,3673,1
4867,9386,8
5502,7720,7
5899,1138,10
880,3458,4
617,4943,4
389,2067,3
4939,3635,10
1992,1996,4
2594,2197,1
3377,1243,6
4413,8598,5
404,8807,8
1832,4329,6
96,1703,5
3263,692,8
1429,2691,6
2521,3140,8
5724,9183,7
6235,8863,8
1536,9295,8
3704,1797,1
2837,5645,1
1401,8838,8
1293,2235,10
2054,5926,5
4877,1444,10
574,8934,4
4477,4629,8
4999,6566,9
740,2734,5
5387,1851,2
58,3620,3
4136,555,7
1203,9781,7
3763,64,6
4250,8844,7
1962,6658,6
5294,6194,8
6160,1063,4
4821,9043,8
5709,3570,2
2945,7730,10
6159,3993,4
3157,3356,2
5356,4040,10
4098,7260,5
2556,3328,10
2022,9501,9
47,8590,9
263,7769,3
2122,6577,4
4776,9038,10
6323,9216,1
3753,497,7
710,7739,5
6989,3197,2
5153,9780,7
6617,2344,4
4734,4892,2
3502,5017,8
3164,520,10
4713,9412,10
4889,6677,9
2222,9703,1
2369,2455,5
1211,4410,7
2065,6923,10
4629,8621,1
6788,4425,3
4707,648,5
4829,3447,8
6778,6475,2
2830,6354,1
2674,7882,9
4028,679,2
4637,1947,10
4193,8682,10
3765,875,6
1139,5097,6
6744,3193,8
2801,1645,5
5596,1061,1
5610,5103,5
6384,6853,2
3010,7912,4
3252,1534,1
3230,7314,2
2394,1795,7
3436,7450,1
5395,1365,9
4450,3448,10
30,2403,4
5302,7066,4
262,4803,8
450,5441,5
6472,5736,6
2539,4217,6
6733,1206,2
6803,5530,7
2300,378,10
3041,3012,10
300,3787,7
1267,9331,1
3661,1764,1
3485,2404,9
421,3460,7
3562,1021,6
445,3404,9
210,7220,1
3796,2676,3
6847,6087,5
5693,8995,3
3470,9068,2
5968,9889,4
5724,9734,8
4436,8159,9
2003,8980,10
6615,4973,5
6847,4546,1
3948,6129,9
343,3603,3
305,1560,10
1152,9090,10
4519,6940,3
5541,5186,9
1108,5483,7
2569,1358,1
5728,3147,7
2574,9849,6
2083,8026,4
6195,8100,9
3247,6608,1
2170,2363,1
3951,1755,4
345,4645,1
2285,237,2
5917,7943,5
2785,6700,8
1104,5314,9
853,8738,2
1396,4661,8
523,9374,10
1759,3997,9
5576,9483,2
5533,2083,3
5122,4136,7
6283,6763,6
2454,4969,1
3780,2849,3
1219,8063,1
2055,8042,8
5860,7210,6
3778,2921,4
4125,4851,9
1430,5621,9
1265,1836,10
4733,2352,8
367,9074,5
470,4326,6
4455,4504,3
152,4219,7
6798,7553,8
3360,5006,9
1323,6734,4
4022,1918,8
354,2026,9
3350,3058,7
2082,4361,9
1160,6100,2
2968,1622,1
5961,7533,4
2729,4536,7
6282,3978,7
4139,4500,1
1737,499,10
4743,3626,3
4049,2807,1
4584,1816,4
5681,8566,1
5498,7868,4
4642,9570,3
5349,4540,1
6109,626,8
4028,683,4
189,1483,7
4119,2462,3
6220,5064,8
3152,4749,1
4746,9025,1
2923,4561,9
2276,5970,2
809,4556,9
2939,8773,5
3947,62,2
1244,4247,3
3418,4999,7
3334,7779,9
1247,6133,5
2308,3599,5
2091,5695,10
3905,5952,4
1362,2553,10
2969,5976,3
5827,4179,9
6432,1121,3
3410,971,1
3712,3550,8
6677,6226,4
5173,3672,6
6118,4726,6
2614,1108,10
435,4808,3
4207,8104,1
2797,2653,10
5509,5707,8
2209,9962,3
4795,2895,3
915,15,7
4095,5665,7
4358,4422,4
4816,3424,9
2704,3277,2
6219,4174,5
3204,7481,6
6969,5374,2
6859,5595,6
5894,1704,9
5319,418,7
6984,7743,1
6865,7717,9
4745,8349,4
4725,4967,9
2296,275,6
572,532,5
3928,5418,6
5215,4262,6
4055,3,5
3627,9585,4
5077,3953,2
3710,1163,8
6604,3757,2
3951,4226,7
6868,6531,7
1528,5137,4
256,3407,7
1217,9351,3
409,9689,2
2968,7618,10
5151,6131,6
3512,9603,4
4699,2729,8
5143,6578,10
6398,6195,9
6047,7922,6
4530,5582,7
4242,9865,2
4770,1390,1
1627,5482,7
6518,7915,7
4004,793,9
382,6052,1
1312,4903,1
5764,7334,8
3696,4721,6
4938,1238,7
73,8372,1
4682,5743,3
1121,4769,4
4878,1548,9
4442,2496,7
3720,5975,8
2237,3920,4
2536,3816,4
3344,1702,1
6588,376,8
2961,5778,5
5659,8496,3
3650,629,3
5095,6351,5
2659,826,10
5910,4420,4
1940,4135,2
49,3925,8
943,5260,3
1247,9315,10
15,6544,4
3942,7435,9
4637,4806,4
1054,2986,8
4001,4771,4
3387,4566,9
2227,5228,8
6116,8923,7
1118,1470,3
6019,8563,10
6956,5689,5
1074,7461,8
6784,7058,8
718,9744,8
4526,3850,5
6622,9841,7
6276,285,5
668,1472,10
2544,5435,5
6927,8144,1
1988,1532,8
4392,7567,3
6929,3880,3
1411,1090,9
2840,2336,9
6509,1329,5
5035,9053,1
925,8183,5
4275,144,1
3720,2509,4
3662,3596,4
4114,1227,7
1373,4166,10
2688,2322,4
6570,3278,1
4447,116,3
5583,6795,10
6106,7218,8
2006,9560,8
2224,4996,8
960,7062,8
5945,9350,7
4387,7243,3
4906,1285,9
3848,2579,7
6177,4492,10
5860,8633,1
4631,2109,1
4309,8065,1
2865,5656,5
4183,5007,3
4439,6172,8
149,2165,9
4186,3738,7
4805,8579,1
6846,82,3
440,9497,10
33,8369,5
813,2290,4
4887,5612,3
6474,4283,2
4092,5491,8
5473,4909,6
2406,1132,3
1154,7090,7
5639,5009,3
3730,6329,10
4191,1144,1
4808,8640,10
6825,7108,2
3091,3043,3
4488,5405,5
6280,422,8
5086,2452,2
6091,6090,2
2421,8148,1
599,2491,7
1086,209,2
3415,9894,3
2579,6163,5
6453,4646,3
2061,5166,10
1441,752,3
1156,9473,9
208,1308,6
5949,5614,1
2256,3721,4
79,4897,4
4033,6640,4
112,2663,5
3735,7869,10
3918,5592,5
2965,3357,5
6755,5390,1
6991,2973,6
5265,2085,5
1302,1072,1
367,4818,10
2602,6970,2
2567,5367,6
6920,2415,7
1020,2448,7
2277,2079,4
5143,4715,8
1286,6008,6
5452,8010,1
2083,1182,8
4749,2629,7
5345,4895,10
4525,1785,2
3107,5598,1
5222,1861,6
2516,5426,8
4783,8866,5
3898,9989,7
3613,4569,7
2192,4907,8
1727,8374,1
4459,6559,8
2630,5421,5
19,6874,10
4699,3042,4
2789,8165,1
3522,9510,8
6935,9862,3
4988,381,8
2255,5669,2
994,6379,8
1819,7938,8
3660,9547,2
1507,3387,1
593,642,3
2958,9234,8
356,2400,4
800,3190,2
5287,1145,9
2640,8698,10
3033,6162,7
5517,5803,7
6497,5666,9
5234,4977,10
4423,6235,7
3287,8689,3
6061,5922,1
2288,5415,6
1373,162,5
2454,5824,2
6966,9777,3
3719,4122,4
4679,9643,2
1753,2698,4
2009,8565,6
6170,7700,6
5992,7083,9
1551,3606,8
593,4304,1
4456,8296,10
6029,7249,10
2169,4403,8
2896,16,3
2198,5849,6
1112,5340,3
3436,2108,9
3622,68,8
3675,457,5
6467,7309,2
2588,4592,4
3894,5380,3
521,743,5
1715,8919,7
5101,6256,1
450,6670,6
6041,3345,8
3977,4847,9
6565,1033,9
6755,7764,3
453,4196,10
2211,7032,4
2162,1803,3
4452,6116,7
4653,8024,3
1831,6705,6
5359,2852,5
2324,4836,3
3543,2577,9
4237,6427,8
3833,9199,5
3413,7948,3
5688,2713,4
5779,5412,4
321,1203,5
2561,1590,6
667,2139,8
6059,9308,5
5233,1469,2
6257,9976,3
3642,633,9
1972,7914,1
4901,8528,1
5767,3496,1
2410,2646,3
6135,9314,6
5316,5023,1
878,9595,2
6885,3795,8
5857,1234,7
5328,4831,9
1768,1232,4
1404,2689,10
5951,9591,1
420,5414,4
1493,2582,2
2596,888,9
732,8457,2
4387,5859,6
6933,5718,3
5510,1904,6
4154,8285,9
1297,5382,9
1152,6495,7
2304,3779,7
4642,2896,2
6505,3131,9
1432,2319,5
4701,2517,8
3349,8112,4
5597,2082,10
4507,4347,1
6262,3377,8
6719,8138,5
5346,2309,5
4330,6482,8
760,5875,7
5044,3038,6
1133,9070,5
5458,1728,9
2327,6258,3
335,1197,10
3031,311,7
1809,1711,4
6213,4397,4
3806,5584,2
6961,7393,9
3918,4109,3
263,827,9
2276,2904,10
3668,830,5
3932,7877,5
6117,9711,1
3610,7381,9
1192,6506,10
6756,3784,7
688,7121,6
3204,5914,5
3077,7910,2
3384,5197,1
3700,9710,7
932,9192,2
1215,5979,7
5233,4440,1
175,4278,10
3718,3355,6
994,9778,7
1125,1717,1
4324,3653,6
3644,1422,1
400,2114,5
2337,2878,10
2095,2547,4
6980,4333,4
6508,6662,6
4481,3370,4
2225,5249,6
1236,2871,10
4660,6992,7
3724,1032,2
3761,8354,1
1746,2828,2
1387,3021,3
4073,7247,10
1118,8147,5
454,7583,4
1324,4173,2
1506,9449,8
3654,178,9
1426,8289,6
3609,9154,10
3639,5200,4
2302,3770,5
6912,5958,9
1760,8203,3
638,3052,3
4286,90,9
4151,1497,1
347,2249,6
1423,9695,4
463,6203,8
1372,4053,1
6912,2450,2
4296,7321,10
3788,486,2
5063,122,2
1633,3633,7
5332,5192,2
2281,6732,10
1167,744,2
3126,1680,4
1481,7515,3
1317,2589,7
2751,8971,10
4566,7853,5
1523,1753,2
5795,9455,3
3025,6115,5
2388,4877,3
1286,3589,5
4317,2431,9
5735,4279,8
2391,818,5
1767,2202,2
2774,7840,6
1818,656,5
3335,8847,6
201,8432,9
2595,9864,1
5324,2704,5
937,1485,7
3035,6569,3
5771,5985,6
3117,4359,1
6732,8,7
6977,2275,1
2491,2094,2
1952,6279,5
5938,7500,2
1645,535,10
6020,6679,5
4024,4694,4
185,4980,3
4126,1683,3
5503,3361,10
6672,6651,3
3368,284,6
1255,8156,9
3904,5978,6
3508,3743,5
6388,8880,8
4052,3705,2
4617,5375,4
4789,3549,1
1207,9813,3
4082,995,4
3215,5694,9
6025,2376,8
2189,2025,4
140,5868,6
2814,8787,5
4092,2134,6
361,5315,5
2921,5365,9
5604,1506,7
4156,9667,2
1595,5119,3
6822,9054,8
4482,8735,9
666,7153,7
5454,534,5
724,8574,8
6951,5397,7
4136,1775,7
4939,6355,5
4445,2883,5
3367,5181,1
875,5548,1
467,1037,5
5219,5605,10
5178,983,3
4113,7434,3
6037,6078,6
651,9513,5
2878,5256,3
1332,4601,5
4070,902,5
5348,820,4
6230,2560,9
6093,5684,10
6179,307,2
267,8326,5
3830,8375,10
3546,5905,10
4150,1049,5
1051,6688,8
5291,8613,6
6717,5746,2
3597,1858,4
5890,6612,4
5557,2185,6
2206,5250,8
3386,5105,3
2187,3045,6
5841,2539,6
6392,5765,9
6358,1196,8
1223,1709,5
5494,2338,2
5309,3873,9
4000,500,1
5650,8456,6
2981,5319,4
3598,1356,2
2913,8221,2
6889,9177,8
4173,2156,8
4331,5777,2
6133,2019,9
1991,3842,10
4264,7642,5
3373,1555,6
4705,7788,6
695,9026,3
2870,6350,5
814,5286,7
1654,3175,2
5147,6293,7
6824,6659,9
6673,3834,1
6990,4882,9
5768,7416,10
2424,6361,1
4577,1433,6
3298,7859,9
2280,2585,3
3089,7395,8
5032,9966,5
6020,4573,10
117,2853,9
816,3351,2
1970,2177,4
4309,1849,6
1263,3926,5
894,6027,7
6439,8956,10
6490,8893,3
1906,2724,9
105,7598,7
3471,5353,4
2406,6389,6
3048,1188,10
1184,1417,9
4615,1068,4
2576,593,2
2024,4845,1
670,163,2
3019,3774,3
401,6477,4
5255,4355,9
3479,2226,9
4269,6890,6
1443,1334,5
3510,8207,3
6425,2271,8
3946,5062,10
617,9178,6
3146,8139,2
3890,3696,8
292,9408,6
4243,2382,8
5412,7522,2
4498,3438,5
1301,7575,8
3283,2147,1
6887,6345,10
310,2811,2
3370,5364,4
3656,1104,3
1944,4559,4
6299,2122,8
834,8780,4
2132,4910,7
3829,9144,7
83,4642,3
5012,2619,3
1851,8594,5
1117,6412,7
4699,9714,1
39,3566,10
429,9092,2
206,7835,5
510,9819,2
3855,1073,2
254,833,8
1116,4030,9
305,5535,2
2833,5910,8
4986,735,5
1083,5804,4
5083,7937,9
561,2735,6
2375,1001,9
1247,3598,2
1526,3814,5
805,1253,3
2176,5759,5
954,5675,2
1257,3839,9
4956,3426,4
6710,1047,10
612,691,1
678,6244,1
3419,1465,9
6666,2328,10
3667,8001,6
6538,1153,1
2471,544,1
444,3905,6
72,4223,9
2757,2862,5
1265,6408,1
5602,3756,5
4041,2353,2
84,7705,5
134,9055,10
4601,5889,9
5922,414,4
1206,5924,8
1703,1220,2
529,4465,2
3059,5823,7
3265,3974,3
3840,1284,3
1596,9654,4
1992,55,4
4833,4195,5
579,326,5
4767,3689,2
4151,1957,4
2639,1626,2
2769,3812,4
4082,6743,2
4317,5207,8
4525,6759,7
5937,3521,9
5942,5531,10
738,8220,9
6921,88,5
3113,6572,7
6648,2956,3
2018,4139,3
1718,8258,2
3273,9094,7
4237,1101,8
1119,4963,6
1407,7637,3
239,4286,3
165,1697,6
5255,9433,7
1770,7846,10
3470,7457,2
4609,4264,2
2818,8686,10
4786,4857,2
5281,375,8
1861,1241,5
6037,5744,3
1743,5642,3
4234,6202,6
