cust_ID,order_date,payment_type,payment_date
3432,2023-06-06T22:12:57.227,bank transfer,2023-06-07T22:12:57.227
4563,2023-06-06T22:27:03.227,bank transfer,2023-06-07T22:27:03.227
747,2023-06-06T22:41:09.227,cash,2023-06-07T22:41:09.227
4053,2023-06-06T22:55:15.227,cash,2023-06-07T22:55:15.227
4701,2023-06-06T23:09:21.227,debit card,2023-06-07T23:09:21.227
1422,2023-06-06T23:23:27.227,cash,2023-06-07T23:23:27.227
5715,2023-06-06T23:37:33.227,cash,2023-06-07T23:37:33.227
5685,2023-06-06T23:51:39.227,cash,2023-06-07T23:51:39.227
5172,2023-06-07T00:05:45.227,bank transfer,2023-06-08T00:05:45.227
1161,2023-06-07T00:19:51.227,debit card,2023-06-08T00:19:51.227
6294,2023-06-07T00:33:57.227,credit card,2023-06-08T00:33:57.227
2505,2023-06-07T00:48:03.227,credit card,2023-06-08T00:48:03.227
2496,2023-06-07T01:02:09.227,debit card,2023-06-08T01:02:09.227
3699,2023-06-07T01:16:15.227,credit card,2023-06-08T01:16:15.227
3018,2023-06-07T01:30:21.227,debit card,2023-06-08T01:30:21.227
3744,2023-06-07T01:44:27.227,credit card,2023-06-08T01:44:27.227
1494,2023-06-07T01:58:33.227,credit card,2023-06-08T01:58:33.227
336,2023-06-07T02:12:39.227,bank transfer,2023-06-08T02:12:39.227
3990,2023-06-07T02:26:45.227,cash,2023-06-08T02:26:45.227
1233,2023-06-07T02:40:51.227,bank transfer,2023-06-08T02:40:51.227
2244,2023-06-07T02:54:57.227,cash,2023-06-08T02:54:57.227
1512,2023-06-07T03:09:03.227,cash,2023-06-08T03:09:03.227
6351,2023-06-07T03:23:09.227,credit card,2023-06-08T03:23:09.227
996,2023-06-07T03:37:15.227,cash,2023-06-08T03:37:15.227
1167,2023-06-07T03:51:21.227,cash,2023-06-08T03:51:21.227
5985,2023-06-07T04:05:27.227,credit card,2023-06-08T04:05:27.227
4848,2023-06-07T04:19:33.227,credit card,2023-06-08T04:19:33.227
2856,2023-06-07T04:33:39.227,credit card,2023-06-08T04:33:39.227
252,2023-06-07T04:47:45.227,debit card,2023-06-08T04:47:45.227
3462,2023-06-07T05:01:51.227,debit card,2023-06-08T05:01:51.227
4374,2023-06-07T05:15:57.227,credit card,2023-06-08T05:15:57.227
5097,2023-06-07T05:30:03.227,bank transfer,2023-06-08T05:30:03.227
3234,2023-06-07T05:44:09.227,bank transfer,2023-06-08T05:44:09.227
5931,2023-06-07T05:58:15.227,credit card,2023-06-08T05:58:15.227
3897,2023-06-07T06:12:21.227,credit card,2023-06-08T06:12:21.227
5823,2023-06-07T06:26:27.227,cash,2023-06-08T06:26:27.227
1761,2023-06-07T06:40:33.227,cash,2023-06-08T06:40:33.227
6951,2023-06-07T06:54:39.227,bank transfer,2023-06-08T06:54:39.227
3294,2023-06-07T07:08:45.227,cash,2023-06-08T07:08:45.227
1482,2023-06-07T07:22:51.227,credit card,2023-06-08T07:22:51.227
1380,2023-06-07T07:36:57.227,debit card,2023-06-08T07:36:57.227
3561,2023-06-07T07:51:03.227,credit card,2023-06-08T07:51:03.227
4113,2023-06-07T08:05:09.227,debit card,2023-06-08T08:05:09.227
3111,2023-06-07T08:19:15.227,credit card,2023-06-08T08:19:15.227
2253,2023-06-07T08:33:21.227,credit card,2023-06-08T08:33:21.227
1722,2023-06-07T08:47:27.227,cash,2023-06-08T08:47:27.227
900,2023-06-07T09:01:33.227,debit card,2023-06-08T09:01:33.227
3000,2023-06-07T09:15:39.227,debit card,2023-06-08T09:15:39.227
5058,2023-06-07T09:29:45.227,bank transfer,2023-06-08T09:29:45.227
3801,2023-06-07T09:43:51.227,credit card,2023-06-08T09:43:51.227
6492,2023-06-07T09:57:57.227,bank transfer,2023-06-08T09:57:57.227
6966,2023-06-07T10:12:03.227,cash,2023-06-08T10:12:03.227
3009,2023-06-07T10:26:09.227,debit card,2023-06-08T10:26:09.227
4398,2023-06-07T10:40:15.227,bank transfer,2023-06-08T10:40:15.227
5463,2023-06-07T10:54:21.227,bank transfer,2023-06-08T10:54:21.227
3402,2023-06-07T11:08:27.227,credit card,2023-06-08T11:08:27.227
5940,2023-06-07T11:22:33.227,cash,2023-06-08T11:22:33.227
3474,2023-06-07T11:36:39.227,credit card,2023-06-08T11:36:39.227
6273,2023-06-07T11:50:45.227,cash,2023-06-08T11:50:45.227
3417,2023-06-07T12:04:51.227,cash,2023-06-08T12:04:51.227
1215,2023-06-07T12:18:57.227,bank transfer,2023-06-08T12:18:57.227
6777,2023-06-07T12:33:03.227,cash,2023-06-08T12:33:03.227
1704,2023-06-07T12:47:09.227,cash,2023-06-08T12:47:09.227
255,2023-06-07T13:01:15.227,bank transfer,2023-06-08T13:01:15.227
5100,2023-06-07T13:15:21.227,cash,2023-06-08T13:15:21.227
6069,2023-06-07T13:29:27.227,bank transfer,2023-06-08T13:29:27.227
2571,2023-06-07T13:43:33.227,bank transfer,2023-06-08T13:43:33.227
6087,2023-06-07T13:57:39.227,cash,2023-06-08T13:57:39.227
1971,2023-06-07T14:11:45.227,bank transfer,2023-06-08T14:11:45.227
4221,2023-06-07T14:25:51.227,bank transfer,2023-06-08T14:25:51.227
2538,2023-06-07T14:39:57.227,bank transfer,2023-06-08T14:39:57.227
1845,2023-06-07T14:54:03.227,credit card,2023-06-08T14:54:03.227
2091,2023-06-07T15:08:09.227,bank transfer,2023-06-08T15:08:09.227
5172,2023-06-07T15:22:15.227,credit card,2023-06-08T15:22:15.227
3003,2023-06-07T15:36:21.227,debit card,2023-06-08T15:36:21.227
6240,2023-06-07T15:50:27.227,bank transfer,2023-06-08T15:50:27.227
1263,2023-06-07T16:04:33.227,cash,2023-06-08T16:04:33.227
390,2023-06-07T16:18:39.227,cash,2023-06-08T16:18:39.227
5163,2023-06-07T16:32:45.227,credit card,2023-06-08T16:32:45.227
5709,2023-06-07T16:46:51.227,bank transfer,2023-06-08T16:46:51.227
2340,2023-06-07T17:00:57.227,bank transfer,2023-06-08T17:00:57.227
5778,2023-06-07T17:15:03.227,bank transfer,2023-06-08T17:15:03.227
4767,2023-06-07T17:29:09.227,credit card,2023-06-08T17:29:09.227
2859,2023-06-07T17:43:15.227,credit card,2023-06-08T17:43:15.227
5085,2023-06-07T17:57:21.227,cash,2023-06-08T17:57:21.227
4971,2023-06-07T18:11:27.227,bank transfer,2023-06-08T18:11:27.227
6849,2023-06-07T18:25:33.227,debit card,2023-06-08T18:25:33.227
2772,2023-06-07T18:39:39.227,credit card,2023-06-08T18:39:39.227
3516,2023-06-07T18:53:45.227,bank transfer,2023-06-08T18:53:45.227
3498,2023-06-07T19:07:51.227,cash,2023-06-08T19:07:51.227
1992,2023-06-07T19:21:57.227,bank transfer,2023-06-08T19:21:57.227
4320,2023-06-07T19:36:03.227,debit card,2023-06-08T19:36:03.227
5793,2023-06-07T19:50:09.227,bank transfer,2023-06-08T19:50:09.227
3489,2023-06-07T20:04:15.227,bank transfer,2023-06-08T20:04:15.227
4083,2023-06-07T20:18:21.227,credit card,2023-06-08T20:18:21.227
4188,2023-06-07T20:32:27.227,bank transfer,2023-06-08T20:32:27.227
6816,2023-06-07T20:46:33.227,debit card,2023-06-08T20:46:33.227
2946,2023-06-07T21:00:39.227,bank transfer,2023-06-08T21:00:39.227
6687,2023-06-07T21:14:45.227,debit card,2023-06-08T21:14:45.227
4236,2023-06-07T21:28:51.227,cash,2023-06-08T21:28:51.227
6804,2023-06-07T21:42:57.227,credit card,2023-06-08T21:42:57.227
3630,2023-06-07T21:57:03.227,bank transfer,2023-06-08T21:57:03.227
1533,2023-06-07T22:11:09.227,bank transfer,2023-06-08T22:11:09.227
1932,2023-06-07T22:25:15.227,cash,2023-06-08T22:25:15.227
2268,2023-06-07T22:39:21.227,credit card,2023-06-08T22:39:21.227
993,2023-06-07T22:53:27.227,bank transfer,2023-06-08T22:53:27.227
5847,2023-06-07T23:07:33.227,credit card,2023-06-08T23:07:33.227
447,2023-06-07T23:21:39.227,cash,2023-06-08T23:21:39.227
2235,2023-06-07T23:35:45.227,cash,2023-06-08T23:35:45.227
1815,2023-06-07T23:49:51.227,cash,2023-06-08T23:49:51.227
996,2023-06-08T00:03:57.227,debit card,2023-06-09T00:03:57.227
3408,2023-06-08T00:18:03.227,debit card,2023-06-09T00:18:03.227
615,2023-06-08T00:32:09.227,credit card,2023-06-09T00:32:09.227
6387,2023-06-08T00:46:15.227,bank transfer,2023-06-09T00:46:15.227
717,2023-06-08T01:00:21.227,debit card,2023-06-09T01:00:21.227
4740,2023-06-08T01:14:27.227,bank transfer,2023-06-09T01:14:27.227
1785,2023-06-08T01:28:33.227,cash,2023-06-09T01:28:33.227
855,2023-06-08T01:42:39.227,credit card,2023-06-09T01:42:39.227
2700,2023-06-08T01:56:45.227,credit card,2023-06-09T01:56:45.227
6936,2023-06-08T02:10:51.227,bank transfer,2023-06-09T02:10:51.227
6651,2023-06-08T02:24:57.227,debit card,2023-06-09T02:24:57.227
3759,2023-06-08T02:39:03.227,cash,2023-06-09T02:39:03.227
6438,2023-06-08T02:53:09.227,credit card,2023-06-09T02:53:09.227
2235,2023-06-08T03:07:15.227,bank transfer,2023-06-09T03:07:15.227
6138,2023-06-08T03:21:21.227,debit card,2023-06-09T03:21:21.227
4830,2023-06-08T03:35:27.227,credit card,2023-06-09T03:35:27.227
2232,2023-06-08T03:49:33.227,credit card,2023-06-09T03:49:33.227
1851,2023-06-08T04:03:39.227,cash,2023-06-09T04:03:39.227
4068,2023-06-08T04:17:45.227,cash,2023-06-09T04:17:45.227
5541,2023-06-08T04:31:51.227,credit card,2023-06-09T04:31:51.227
6129,2023-06-08T04:45:57.227,bank transfer,2023-06-09T04:45:57.227
2289,2023-06-08T05:00:03.227,bank transfer,2023-06-09T05:00:03.227
2820,2023-06-08T05:14:09.227,bank transfer,2023-06-09T05:14:09.227
2928,2023-06-08T05:28:15.227,bank transfer,2023-06-09T05:28:15.227
5100,2023-06-08T05:42:21.227,credit card,2023-06-09T05:42:21.227
2358,2023-06-08T05:56:27.227,cash,2023-06-09T05:56:27.227
4287,2023-06-08T06:10:33.227,credit card,2023-06-09T06:10:33.227
5010,2023-06-08T06:24:39.227,debit card,2023-06-09T06:24:39.227
2283,2023-06-08T06:38:45.227,debit card,2023-06-09T06:38:45.227
6753,2023-06-08T06:52:51.227,debit card,2023-06-09T06:52:51.227
2598,2023-06-08T07:06:57.227,cash,2023-06-09T07:06:57.227
1674,2023-06-08T07:21:03.227,credit card,2023-06-09T07:21:03.227
246,2023-06-08T07:35:09.227,credit card,2023-06-09T07:35:09.227
1125,2023-06-08T07:49:15.227,bank transfer,2023-06-09T07:49:15.227
528,2023-06-08T08:03:21.227,credit card,2023-06-09T08:03:21.227
5067,2023-06-08T08:17:27.227,bank transfer,2023-06-09T08:17:27.227
5298,2023-06-08T08:31:33.227,bank transfer,2023-06-09T08:31:33.227
519,2023-06-08T08:45:39.227,debit card,2023-06-09T08:45:39.227
2883,2023-06-08T08:59:45.227,debit card,2023-06-09T08:59:45.227
342,2023-06-08T09:13:51.227,debit card,2023-06-09T09:13:51.227
6705,2023-06-08T09:27:57.227,credit card,2023-06-09T09:27:57.227
6849,2023-06-08T09:42:03.227,bank transfer,2023-06-09T09:42:03.227
2781,2023-06-08T09:56:09.227,cash,2023-06-09T09:56:09.227
3123,2023-06-08T10:10:15.227,cash,2023-06-09T10:10:15.227
4173,2023-06-08T10:24:21.227,cash,2023-06-09T10:24:21.227
4785,2023-06-08T10:38:27.227,bank transfer,2023-06-09T10:38:27.227
4623,2023-06-08T10:52:33.227,credit card,2023-06-09T10:52:33.227
672,2023-06-08T11:06:39.227,cash,2023-06-09T11:06:39.227
4026,2023-06-08T11:20:45.227,bank transfer,2023-06-09T11:20:45.227
2541,2023-06-08T11:34:51.227,bank transfer,2023-06-09T11:34:51.227
1389,2023-06-08T11:48:57.227,credit card,2023-06-09T11:48:57.227
3756,2023-06-08T12:03:03.227,debit card,2023-06-09T12:03:03.227
1563,2023-06-08T12:17:09.227,debit card,2023-06-09T12:17:09.227
2235,2023-06-08T12:31:15.227,credit card,2023-06-09T12:31:15.227
5118,2023-06-08T12:45:21.227,cash,2023-06-09T12:45:21.227
876,2023-06-08T12:59:27.227,debit card,2023-06-09T12:59:27.227
1284,2023-06-08T13:13:33.227,debit card,2023-06-09T13:13:33.227
1224,2023-06-08T13:27:39.227,debit card,2023-06-09T13:27:39.227
6414,2023-06-08T13:41:45.227,cash,2023-06-09T13:41:45.227
1056,2023-06-08T13:55:51.227,credit card,2023-06-09T13:55:51.227
1923,2023-06-08T14:09:57.227,cash,2023-06-09T14:09:57.227
6870,2023-06-08T14:24:03.227,debit card,2023-06-09T14:24:03.227
3471,2023-06-08T14:38:09.227,debit card,2023-06-09T14:38:09.227
567,2023-06-08T14:52:15.227,cash,2023-06-09T14:52:15.227
651,2023-06-08T15:06:21.227,cash,2023-06-09T15:06:21.227
3051,2023-06-08T15:20:27.227,debit card,2023-06-09T15:20:27.227
2613,2023-06-08T15:34:33.227,bank transfer,2023-06-09T15:34:33.227
231,2023-06-08T15:48:39.227,cash,2023-06-09T15:48:39.227
2316,2023-06-08T16:02:45.227,bank transfer,2023-06-09T16:02:45.227
1860,2023-06-08T16:16:51.227,bank transfer,2023-06-09T16:16:51.227
6033,2023-06-08T16:30:57.227,debit card,2023-06-09T16:30:57.227
3528,2023-06-08T16:45:03.227,debit card,2023-06-09T16:45:03.227
3915,2023-06-08T16:59:09.227,cash,2023-06-09T16:59:09.227
2010,2023-06-08T17:13:15.227,debit card,2023-06-09T17:13:15.227
6243,2023-06-08T17:27:21.227,cash,2023-06-09T17:27:21.227
1239,2023-06-08T17:41:27.227,debit card,2023-06-09T17:41:27.227
6414,2023-06-08T17:55:33.227,bank transfer,2023-06-09T17:55:33.227
1443,2023-06-08T18:09:39.227,debit card,2023-06-09T18:09:39.227
2154,2023-06-08T18:23:45.227,credit card,2023-06-09T18:23:45.227
3363,2023-06-08T18:37:51.227,credit card,2023-06-09T18:37:51.227
6732,2023-06-08T18:51:57.227,bank transfer,2023-06-09T18:51:57.227
1842,2023-06-08T19:06:03.227,cash,2023-06-09T19:06:03.227
5271,2023-06-08T19:20:09.227,bank transfer,2023-06-09T19:20:09.227
2250,2023-06-08T19:34:15.227,debit card,2023-06-09T19:34:15.227
1515,2023-06-08T19:48:21.227,bank transfer,2023-06-09T19:48:21.227
204,2023-06-08T20:02:27.227,credit card,2023-06-09T20:02:27.227
4500,2023-06-08T20:16:33.227,bank transfer,2023-06-09T20:16:33.227
1338,2023-06-08T20:30:39.227,credit card,2023-06-09T20:30:39.227
5595,2023-06-08T20:44:45.227,bank transfer,2023-06-09T20:44:45.227
3009,2023-06-08T20:58:51.227,cash,2023-06-09T20:58:51.227
2733,2023-06-08T21:12:57.227,cash,2023-06-09T21:12:57.227
6972,2023-06-08T21:27:03.227,cash,2023-06-09T21:27:03.227
4455,2023-06-08T21:41:09.227,credit card,2023-06-09T21:41:09.227
2883,2023-06-08T21:55:15.227,cash,2023-06-09T21:55:15.227
5169,2023-06-08T22:09:21.227,debit card,2023-06-09T22:09:21.227
4194,2023-06-08T22:23:27.227,cash,2023-06-09T22:23:27.227
4335,2023-06-08T22:37:33.227,debit card,2023-06-09T22:37:33.227
4089,2023-06-08T22:51:39.227,credit card,2023-06-09T22:51:39.227
3696,2023-06-08T23:05:45.227,cash,2023-06-09T23:05:45.227
1188,2023-06-08T23:19:51.227,credit card,2023-06-09T23:19:51.227
4101,2023-06-08T23:33:57.227,debit card,2023-06-09T23:33:57.227
6627,2023-06-08T23:48:03.227,debit card,2023-06-09T23:48:03.227
2298,2023-06-09T00:02:09.227,cash,2023-06-10T00:02:09.227
5265,2023-06-09T00:16:15.227,bank transfer,2023-06-10T00:16:15.227
165,2023-06-09T00:30:21.227,cash,2023-06-10T00:30:21.227
2247,2023-06-09T00:44:27.227,bank transfer,2023-06-10T00:44:27.227
4083,2023-06-09T00:58:33.227,credit card,2023-06-10T00:58:33.227
6537,2023-06-09T01:12:39.227,credit card,2023-06-10T01:12:39.227
2670,2023-06-09T01:26:45.227,credit card,2023-06-10T01:26:45.227
165,2023-06-09T01:40:51.227,credit card,2023-06-10T01:40:51.227
186,2023-06-09T01:54:57.227,credit card,2023-06-10T01:54:57.227
5634,2023-06-09T02:09:03.227,cash,2023-06-10T02:09:03.227
117,2023-06-09T02:23:09.227,cash,2023-06-10T02:23:09.227
2793,2023-06-09T02:37:15.227,debit card,2023-06-10T02:37:15.227
627,2023-06-09T02:51:21.227,credit card,2023-06-10T02:51:21.227
2613,2023-06-09T03:05:27.227,credit card,2023-06-10T03:05:27.227
5634,2023-06-09T03:19:33.227,cash,2023-06-10T03:19:33.227
6831,2023-06-09T03:33:39.227,debit card,2023-06-10T03:33:39.227
2055,2023-06-09T03:47:45.227,cash,2023-06-10T03:47:45.227
5463,2023-06-09T04:01:51.227,credit card,2023-06-10T04:01:51.227
171,2023-06-09T04:15:57.227,cash,2023-06-10T04:15:57.227
4929,2023-06-09T04:30:03.227,credit card,2023-06-10T04:30:03.227
5433,2023-06-09T04:44:09.227,cash,2023-06-10T04:44:09.227
3549,2023-06-09T04:58:15.227,cash,2023-06-10T04:58:15.227
4422,2023-06-09T05:12:21.227,credit card,2023-06-10T05:12:21.227
3267,2023-06-09T05:26:27.227,cash,2023-06-10T05:26:27.227
1173,2023-06-09T05:40:33.227,bank transfer,2023-06-10T05:40:33.227
1350,2023-06-09T05:54:39.227,bank transfer,2023-06-10T05:54:39.227
3207,2023-06-09T06:08:45.227,debit card,2023-06-10T06:08:45.227
2373,2023-06-09T06:22:51.227,bank transfer,2023-06-10T06:22:51.227
4404,2023-06-09T06:36:57.227,cash,2023-06-10T06:36:57.227
1212,2023-06-09T06:51:03.227,cash,2023-06-10T06:51:03.227
2673,2023-06-09T07:05:09.227,cash,2023-06-10T07:05:09.227
1866,2023-06-09T07:19:15.227,bank transfer,2023-06-10T07:19:15.227
4848,2023-06-09T07:33:21.227,bank transfer,2023-06-10T07:33:21.227
6675,2023-06-09T07:47:27.227,credit card,2023-06-10T07:47:27.227
336,2023-06-09T08:01:33.227,credit card,2023-06-10T08:01:33.227
855,2023-06-09T08:15:39.227,bank transfer,2023-06-10T08:15:39.227
5202,2023-06-09T08:29:45.227,debit card,2023-06-10T08:29:45.227
960,2023-06-09T08:43:51.227,credit card,2023-06-10T08:43:51.227
4026,2023-06-09T08:57:57.227,credit card,2023-06-10T08:57:57.227
2319,2023-06-09T09:12:03.227,bank transfer,2023-06-10T09:12:03.227
2040,2023-06-09T09:26:09.227,debit card,2023-06-10T09:26:09.227
1380,2023-06-09T09:40:15.227,bank transfer,2023-06-10T09:40:15.227
831,2023-06-09T09:54:21.227,cash,2023-06-10T09:54:21.227
4038,2023-06-09T10:08:27.227,cash,2023-06-10T10:08:27.227
3828,2023-06-09T10:22:33.227,debit card,2023-06-10T10:22:33.227
6546,2023-06-09T10:36:39.227,credit card,2023-06-10T10:36:39.227
1893,2023-06-09T10:50:45.227,credit card,2023-06-10T10:50:45.227
2160,2023-06-09T11:04:51.227,cash,2023-06-10T11:04:51.227
2379,2023-06-09T11:18:57.227,bank transfer,2023-06-10T11:18:57.227
5754,2023-06-09T11:33:03.227,cash,2023-06-10T11:33:03.227
258,2023-06-09T11:47:09.227,credit card,2023-06-10T11:47:09.227
375,2023-06-09T12:01:15.227,debit card,2023-06-10T12:01:15.227
1281,2023-06-09T12:15:21.227,cash,2023-06-10T12:15:21.227
3786,2023-06-09T12:29:27.227,debit card,2023-06-10T12:29:27.227
3390,2023-06-09T12:43:33.227,debit card,2023-06-10T12:43:33.227
6888,2023-06-09T12:57:39.227,bank transfer,2023-06-10T12:57:39.227
6768,2023-06-09T13:11:45.227,debit card,2023-06-10T13:11:45.227
2499,2023-06-09T13:25:51.227,credit card,2023-06-10T13:25:51.227
6453,2023-06-09T13:39:57.227,debit card,2023-06-10T13:39:57.227
5196,2023-06-09T13:54:03.227,credit card,2023-06-10T13:54:03.227
2502,2023-06-09T14:08:09.227,credit card,2023-06-10T14:08:09.227
3405,2023-06-09T14:22:15.227,credit card,2023-06-10T14:22:15.227
6042,2023-06-09T14:36:21.227,bank transfer,2023-06-10T14:36:21.227
2388,2023-06-09T14:50:27.227,debit card,2023-06-10T14:50:27.227
183,2023-06-09T15:04:33.227,debit card,2023-06-10T15:04:33.227
2439,2023-06-09T15:18:39.227,debit card,2023-06-10T15:18:39.227
4599,2023-06-09T15:32:45.227,debit card,2023-06-10T15:32:45.227
4038,2023-06-09T15:46:51.227,bank transfer,2023-06-10T15:46:51.227
2391,2023-06-09T16:00:57.227,bank transfer,2023-06-10T16:00:57.227
969,2023-06-09T16:15:03.227,cash,2023-06-10T16:15:03.227
6366,2023-06-09T16:29:09.227,debit card,2023-06-10T16:29:09.227
5577,2023-06-09T16:43:15.227,cash,2023-06-10T16:43:15.227
5964,2023-06-09T16:57:21.227,cash,2023-06-10T16:57:21.227
3141,2023-06-09T17:11:27.227,credit card,2023-06-10T17:11:27.227
2451,2023-06-09T17:25:33.227,debit card,2023-06-10T17:25:33.227
4680,2023-06-09T17:39:39.227,cash,2023-06-10T17:39:39.227
2094,2023-06-09T17:53:45.227,cash,2023-06-10T17:53:45.227
3744,2023-06-09T18:07:51.227,cash,2023-06-10T18:07:51.227
5343,2023-06-09T18:21:57.227,credit card,2023-06-10T18:21:57.227
5526,2023-06-09T18:36:03.227,cash,2023-06-10T18:36:03.227
4596,2023-06-09T18:50:09.227,bank transfer,2023-06-10T18:50:09.227
1839,2023-06-09T19:04:15.227,credit card,2023-06-10T19:04:15.227
3810,2023-06-09T19:18:21.227,debit card,2023-06-10T19:18:21.227
5100,2023-06-09T19:32:27.227,credit card,2023-06-10T19:32:27.227
3465,2023-06-09T19:46:33.227,credit card,2023-06-10T19:46:33.227
486,2023-06-09T20:00:39.227,credit card,2023-06-10T20:00:39.227
5775,2023-06-09T20:14:45.227,bank transfer,2023-06-10T20:14:45.227
6291,2023-06-09T20:28:51.227,debit card,2023-06-10T20:28:51.227
5928,2023-06-09T20:42:57.227,bank transfer,2023-06-10T20:42:57.227
5406,2023-06-09T20:57:03.227,cash,2023-06-10T20:57:03.227
5388,2023-06-09T21:11:09.227,cash,2023-06-10T21:11:09.227
870,2023-06-09T21:25:15.227,credit card,2023-06-10T21:25:15.227
4230,2023-06-09T21:39:21.227,credit card,2023-06-10T21:39:21.227
1443,2023-06-09T21:53:27.227,credit card,2023-06-10T21:53:27.227
5550,2023-06-09T22:07:33.227,cash,2023-06-10T22:07:33.227
4014,2023-06-09T22:21:39.227,credit card,2023-06-10T22:21:39.227
1761,2023-06-09T22:35:45.227,credit card,2023-06-10T22:35:45.227
906,2023-06-09T22:49:51.227,bank transfer,2023-06-10T22:49:51.227
1401,2023-06-09T23:03:57.227,debit card,2023-06-10T23:03:57.227
6483,2023-06-09T23:18:03.227,credit card,2023-06-10T23:18:03.227
4311,2023-06-09T23:32:09.227,credit card,2023-06-10T23:32:09.227
4431,2023-06-09T23:46:15.227,credit card,2023-06-10T23:46:15.227
3126,2023-06-10T00:00:21.227,credit card,2023-06-11T00:00:21.227
858,2023-06-10T00:14:27.227,bank transfer,2023-06-11T00:14:27.227
5679,2023-06-10T00:28:33.227,debit card,2023-06-11T00:28:33.227
3195,2023-06-10T00:42:39.227,bank transfer,2023-06-11T00:42:39.227
6327,2023-06-10T00:56:45.227,bank transfer,2023-06-11T00:56:45.227
3048,2023-06-10T01:10:51.227,credit card,2023-06-11T01:10:51.227
2919,2023-06-10T01:24:57.227,bank transfer,2023-06-11T01:24:57.227
6972,2023-06-10T01:39:03.227,cash,2023-06-11T01:39:03.227
21,2023-06-10T01:53:09.227,bank transfer,2023-06-11T01:53:09.227
3144,2023-06-10T02:07:15.227,bank transfer,2023-06-11T02:07:15.227
